Scr_port,Des_port,Protocol,Service,Duration,Scr_bytes,Des_bytes,Conn_state,missed_bytes,is_syn_only,Is_SYN_ACK,is_pure_ack,is_with_payload,FIN or RST,Bad_checksum,is_SYN_with_RST,Scr_pkts,Scr_ip_bytes,Des_pkts,Des_ip_bytes,total_bytes,total_packet,paket_rate,byte_rate,Scr_packts_ratio,Des_pkts_ratio,Scr_bytes_ratio,Des_bytes_ratio,Avg_user_time,Std_user_time,Avg_nice_time,Std_nice_time,Avg_system_time,Std_system_time,Avg_iowait_time,Std_iowait_time,Avg_ideal_time,Std_ideal_time,Avg_tps,Std_tps,Avg_rtps,Std_rtps,Avg_wtps,Std_wtps,Avg_ldavg_1,Std_ldavg_1,Avg_kbmemused,Std_kbmemused,Avg_num_Proc/s,Std_num_proc/s,Avg_num_cswch/s,std_num_cswch/s,OSSEC_alert,OSSEC_alert_level,Login_attempt,Succesful_login,File_activity,Process_activity,read_write_physical.process,is_privileged,Attack_label,Derived_Attack_Class
64213.0,5683.0,3,0,0.00504,21.0,73.0,1,0.0,False,False,False,True,False,False,False,1.0,49.0,1.0,101.0,244.0,2.0,396.8253968,48412.69841,0.5,0.5,0.286885246,0.713114754,10.862,8.357237343,3.363,2.244669463,2.298,1.072574473,0.303,0.355304095,83.175,9.629510112,17.9,19.94216638,14.1,20.00724869,3.8,1.2489996,1.214,0.045210618,912261.2,3738.949179,1.0,1.095445115,1816.2,442.7920053,0,0,0,0,0,0,0,0,1,industrial_control
47560.0,53.0,3,2,0.002887,156.0,156.0,1,0.0,False,False,False,True,False,False,False,4.0,268.0,4.0,268.0,848.0,8.0,2771.042605,293730.5161,0.5,0.5,0.5,0.5,3.438,4.25339582,2.552,1.36014558,1.896,0.981317482,0.484,0.140014285,91.636,5.698205332,18.9,13.02651143,6.7,7.849203781,12.2,6.462197769,0.605,0.032015621,922499.2,2072.134204,1.0,0.0,1530.0,119.1469681,0,0,0,0,0,0,0,0,1,dns
53782.0,3695.0,2,11,1.3e-05,0.0,0.0,0,0.0,True,False,False,False,True,False,False,1.0,60.0,1.0,40.0,100.0,2.0,153846.1538,7692307.692,0.5,0.5,0.6,0.4,2.805,2.60209627,1.621,1.172855064,2.198,1.291656301,0.583,0.498558923,92.796,3.978452463,24.6,15.86946754,9.2,9.30376268,15.4,13.13925416,0.548,0.206726873,914420.4,1816.448799,1.099,0.70014927,1307.832,242.3592829,0,0,0,0,0,0,0,0,1,mqtt_iot
37134.0,1880.0,2,16,63.900321,42464.0,7519116.0,1,0.0,True,True,True,True,True,False,False,244.0,55160.0,265.0,7532904.0,15149644.0,509.0,7.96553119,237082.4397,0.479371316,0.520628684,0.00644398,0.99355602,4.643,6.00158654,1.187,1.379746716,2.825,1.692650289,0.075,0.114564392,91.266,8.955647604,19.1,18.25075341,16.7,16.11862277,2.4,3.261901286,1.157,0.057628118,919416.8,1982.601765,0.0,0.0,1209.132,399.777274,0,0,0,0,0,0,1,0,0,benign
34918.0,53.0,3,2,0.000312,41.0,41.0,1,0.0,False,False,False,True,False,False,False,1.0,69.0,1.0,69.0,220.0,2.0,6410.25641,705128.2051,0.5,0.5,0.5,0.5,3.772,2.091242693,0.91,0.25510782,2.628,0.817787258,2.297,4.362854685,90.396,4.045128428,21.6,18.12291367,18.6,18.12291367,3.0,0.0,1.3,0.01,913763.6,1919.356934,0.0,0.0,1700.6,392.6293927,0,0,0,0,0,0,0,0,1,dns
44684.0,137.0,2,10,1.1e-05,0.0,0.0,0,0.0,True,False,False,False,True,False,False,1.0,60.0,1.0,40.0,100.0,2.0,181818.1818,9090909.091,0.5,0.5,0.6,0.4,2.805,2.60209627,1.621,1.172855064,2.198,1.291656301,0.583,0.498558923,92.796,3.978452463,24.6,15.86946754,9.2,9.30376268,15.4,13.13925416,0.548,0.206726873,914420.4,1816.448799,1.099,0.70014927,1307.832,242.3592829,0,0,0,0,0,0,0,0,1,other_attack
50845.0,53.0,3,2,0.000192,41.0,41.0,1,0.0,False,False,False,True,False,False,False,1.0,69.0,1.0,69.0,220.0,2.0,10416.66667,1145833.333,0.5,0.5,0.5,0.5,4.909,4.582144585,1.441,0.649314254,1.666,0.520407533,0.405,0.668000749,91.582,5.034774672,18.1,18.28359921,15.1,18.28359921,3.0,0.0,0.232,0.014,917240.4,2899.541177,1.1,0.538516481,1371.4,151.6464309,0,0,0,0,0,0,0,0,1,dns
49530.0,80.0,2,4,8.983828,2664.0,572987.0,1,0.0,True,True,True,True,True,False,False,212.0,11156.0,429.0,590159.0,1176966.0,641.0,71.35043102,131009.4094,0.330733229,0.669266771,0.011742055,0.988257945,5.088,5.347187672,2.194,1.016820535,2.22,1.32223296,0.23,0.210713075,90.268,7.006560925,9.0,6.985699679,5.4,5.834380858,3.6,1.8,0.936,0.03611094,925749.6,3360.009619,0.8,0.748331477,1380.4,131.3538732,0,0,0,0,0,0,1,0,0,benign
50343.0,5683.0,3,0,115.17079,2248.0,72.0,1,0.0,False,False,False,True,False,False,False,4.0,2360.0,1.0,100.0,4780.0,5.0,0.043413786,41.50357916,0.8,0.2,0.964016736,0.035983264,27.216,5.701738682,1.655,0.981684776,13.101,2.007528082,0.104,0.127451952,57.925,8.415051099,3.3,0.9,0.0,0.0,3.3,0.9,2.54,0.02,914561.6,5382.002066,0.0,0.0,16543.8,1221.72352,0,0,0,0,0,0,1,0,1,host_process
60186.0,25.0,2,14,0.586767,568.0,182.0,1,0.0,True,True,True,True,True,False,False,12.0,1200.0,12.0,814.0,2764.0,24.0,40.90209572,4710.558024,0.5,0.5,0.639652677,0.360347323,6.091,5.107477753,2.876,1.386716986,2.747,0.764343509,0.025,0.075,88.26,5.956453643,4.1,2.165640783,0.1,0.3,4.0,2.19089023,0.601,0.035341194,914492.8,1496.933185,1.0,1.0,1235.3,324.7873304,0,0,0,0,0,0,0,0,1,other_attack
45743.0,80.0,2,4,0.004309,223.0,310.0,1,0.0,True,True,True,True,True,False,False,6.0,543.0,5.0,578.0,1654.0,11.0,2552.796472,383847.7605,0.545454545,0.454545455,0.46311971,0.53688029,20.326,10.24658499,14.698,4.32887237,10.82,3.443649227,3.199,5.002616216,50.957,16.14210522,15.5,12.90929897,1.1,1.3,14.4,13.07057765,1.547,0.023259407,911107.2,6241.961179,14.8,7.997499609,3243.4,714.9109315,1,5,0,0,0,0,0,0,1,web_access
45920.0,80.0,2,4,0.000601,0.0,0.0,0,0.0,True,False,False,False,True,False,False,1.0,60.0,1.0,40.0,100.0,2.0,3327.787022,166389.3511,0.5,0.5,0.6,0.4,6.654,10.22891118,2.116,1.680441609,2.473,1.281296609,0.075,0.114564392,88.681,12.39431358,5.0,2.720294102,1.0,2.408318916,4.0,1.897366596,1.305,0.025,912932.8,1512.510813,1.0,0.774596669,1210.8,312.6390251,0,0,0,0,0,0,0,0,1,web_access
58094.0,80.0,2,4,0.221871,135.0,310.0,1,0.0,True,True,True,True,True,False,False,6.0,455.0,5.0,578.0,1478.0,11.0,49.5783586,6661.528546,0.545454545,0.454545455,0.399188092,0.600811908,8.827,6.978247703,8.062,1.826865074,5.511,1.638209083,0.258,0.114175304,77.344,8.638944611,11.7,4.313930922,0.9,2.071231518,10.8,3.709447398,1.123,0.026851443,922873.6,2097.681921,0.8,0.4,2740.8,219.2750784,1,5,0,0,0,0,0,0,1,web_access
48500.0,5683.0,3,0,0.013343,21.0,73.0,1,0.0,False,False,False,True,False,False,False,1.0,49.0,1.0,101.0,244.0,2.0,149.8913288,18286.74211,0.5,0.5,0.286885246,0.713114754,7.448,7.301425614,2.36,2.036153236,2.309,1.082196378,4.153,7.309292784,83.733,11.24301121,27.3,31.50888764,19.8,29.87239528,7.5,8.452810184,0.703,0.036891733,920266.8,1730.90039,1.0,0.632455532,1528.0,153.0398641,0,0,0,0,0,0,0,0,1,industrial_control
51224.0,5432.0,2,11,0.000904,0.0,0.0,0,0.0,True,False,False,False,True,False,False,1.0,44.0,1.0,40.0,84.0,2.0,2212.389381,92920.35398,0.5,0.5,0.523809524,0.476190476,1.789,3.766636298,1.2,1.340865392,1.657,1.322770199,0.281,0.076478755,95.075,6.00296635,16.9,14.91609869,6.0,11.07248843,10.9,4.346262762,0.382,0.087155034,915003.2,1211.155878,0.8,0.4,1327.9,221.1702738,0,0,0,0,0,0,0,0,1,mqtt_iot
51197.0,53.0,3,2,5.6e-05,112.0,0.0,1,0.0,False,False,False,True,False,False,False,2.0,168.0,0.0,0.0,280.0,2.0,35714.28571,5000000.0,1.0,0.0,1.0,0.0,4.855,5.366919508,1.876,0.748841772,1.88,0.944097453,0.381,0.169260155,91.011,6.357923324,8.5,1.024695077,0.0,0.0,8.5,1.024695077,0.859,0.020223748,915709.6,2835.698263,0.8,0.4,1088.8,102.9259928,0,0,0,0,0,0,0,0,0,benign
39966.0,53.0,3,2,0.000289,41.0,41.0,1,0.0,False,False,False,True,False,False,False,1.0,69.0,1.0,69.0,220.0,2.0,6920.415225,761245.6747,0.5,0.5,0.5,0.5,5.087,5.49275532,1.879,1.154984415,2.415,0.978307211,9.215,17.23921996,81.403,16.52224019,22.1,12.26743657,12.1,12.00374941,10.0,2.049390153,0.706,0.042,917899.2,1706.328737,0.9,0.943398113,1716.6,239.2915377,0,0,0,0,0,0,0,0,1,dns
46022.0,80.0,2,4,0.204596,135.0,310.0,1,0.0,True,True,True,True,True,False,False,6.0,455.0,5.0,578.0,1478.0,11.0,53.76449197,7223.992649,0.545454545,0.454545455,0.399188092,0.600811908,6.307,4.010391627,5.991,1.405848143,5.46,1.243953375,0.691,1.029363396,81.549,6.563985756,11.4,8.272847152,7.9,8.360023923,3.5,1.024695077,1.903,0.043139309,921170.8,2355.504226,0.8,0.4,2656.8,342.6154696,0,0,0,0,0,0,0,0,1,web_access
59594.0,3333.0,2,11,17.876989,35.0,102.0,1,0.0,True,True,True,True,True,False,False,11.0,615.0,8.0,526.0,1278.0,19.0,1.0628188,71.48854877,0.578947368,0.421052632,0.508607199,0.491392801,6.411,5.682966567,2.344,1.731728616,2.494,1.699142136,0.478,0.547097797,88.274,7.869541537,16.439,17.72378315,12.842,18.0934429,3.597,1.282061231,0.936,0.004898979,914024.8,1837.883827,0.3,0.9,1345.8,215.6728077,0,0,0,0,0,0,0,0,1,mqtt_iot
36941.0,22.0,2,15,0.039952,27.0,73.0,1,0.0,True,True,True,True,True,False,False,5.0,295.0,6.0,393.0,788.0,11.0,275.3303965,19723.6684,0.454545455,0.545454545,0.408629442,0.591370558,5.643,4.980825333,6.871,3.12971069,2.8,1.116736316,0.357,0.28397359,84.332,7.143391071,31.4,17.65899204,15.5,16.80624884,15.9,9.863569334,0.855,0.035,913458.8,1392.34829,3.2,4.261455151,1750.9,327.8101432,1,6,1,0,0,0,0,0,1,auth_privilege
32965.0,5683.0,3,0,0.022724,44.0,129.0,1,0.0,False,False,False,True,False,False,False,2.0,100.0,2.0,185.0,458.0,4.0,176.0253477,20154.90231,0.5,0.5,0.31441048,0.68558952,7.814,7.111791898,3.335,3.151933534,2.988,1.481018568,1.307,2.922659919,84.557,10.28861123,21.8,20.61940833,18.5,20.44627105,3.3,0.9,0.77,0.033166248,919619.6,3115.151335,1.0,0.632455532,1679.7,297.4279913,0,0,0,0,0,0,0,0,1,industrial_control
50218.0,80.0,2,4,5.381722,482.0,671.0,1,0.0,True,True,True,True,True,False,False,6.0,734.0,5.0,883.0,2770.0,11.0,2.043955448,514.7051446,0.545454545,0.454545455,0.43898917,0.56101083,8.039,6.338136082,2.491,1.526476007,3.2,1.807595087,5.145,9.703945847,81.126,9.695773512,17.7,13.36450523,0.0,0.0,17.7,13.36450523,1.155,0.035,912458.4,4841.403169,1.0,0.774596669,1430.7,152.7927027,0,0,1,1,1,1,1,1,0,benign
61914.0,9944.0,2,11,0.000148,0.0,0.0,0,0.0,True,False,False,False,True,False,False,1.0,44.0,1.0,40.0,84.0,2.0,13513.51351,567567.5676,0.5,0.5,0.523809524,0.476190476,3.156,3.287324748,0.913,0.34155673,1.823,0.467761691,1.442,2.489003013,92.667,4.431282094,29.276,20.12137133,17.0,19.75348071,12.276,5.66158847,0.341,0.019209373,914824.8,2437.813315,0.999,0.632462647,1253.361,226.4530346,0,0,0,0,0,0,0,0,1,mqtt_iot
48918.0,53.0,3,2,0.0003,41.0,41.0,1,0.0,False,False,False,True,False,False,False,1.0,69.0,1.0,69.0,220.0,2.0,6666.666667,733333.3333,0.5,0.5,0.5,0.5,4.702,4.914785448,1.671,1.056630967,2.522,0.984832981,0.051,0.102024507,91.055,6.678356459,9.9,10.90366911,0.0,0.0,9.9,10.90366911,1.475,0.105,914950.4,1417.954809,0.1,0.3,1382.5,322.1584238,0,0,0,0,0,0,0,0,1,dns
43246.0,80.0,2,4,0.007729,154.0,739.0,1,0.0,True,True,True,True,True,False,False,6.0,474.0,4.0,955.0,2322.0,10.0,1293.828438,300426.9634,0.6,0.4,0.270456503,0.729543497,9.242,2.757189874,1.116,1.040578685,3.808,1.772200892,0.481,0.795769439,85.35,4.48270231,7.5,10.32714869,0.5,1.204159458,7.0,10.44030651,1.58,0.136747943,910983.6,2106.550887,3.0,0.894427191,1604.7,179.0575606,0,0,1,1,1,1,0,1,1,auth_privilege
47578.0,25.0,2,14,12.917057,35.0,102.0,0,0.0,True,True,True,True,True,False,False,11.0,615.0,7.0,462.0,1214.0,18.0,1.393506276,93.98425663,0.611111111,0.388888889,0.535420099,0.464579901,8.868,9.47577733,2.43,1.086968261,3.009,1.577767093,0.405,0.124599358,85.292,10.85601382,9.8,2.4,0.3,0.640312424,9.5,2.109502311,0.516,0.028,918954.8,1497.985901,1.5,1.857417562,1340.3,268.7404138,0,0,0,0,0,0,0,0,1,other_attack
33238.0,1883.0,2,8,0.000373,0.0,0.0,0,0.0,True,True,True,False,True,False,False,6.0,328.0,2.0,120.0,448.0,8.0,21447.72118,1201072.386,0.75,0.25,0.732142857,0.267857143,7.774,7.496539468,0.859,0.304547205,1.84,0.644592895,2.706,5.411410537,86.825,8.517447094,23.783,17.57821951,11.586,12.4889777,12.197,9.508695021,0.85,0.033166248,916878.0,2186.336662,0.4,0.8,1265.8,151.5267633,0,0,0,0,0,0,0,0,1,mqtt_iot
59968.0,5683.0,3,0,0.013589,44.0,129.0,1,0.0,False,False,False,True,False,False,False,2.0,100.0,2.0,185.0,458.0,4.0,294.3557289,33703.73096,0.5,0.5,0.31441048,0.68558952,8.82,6.873293243,1.929,2.521683763,2.783,1.596809632,2.571,5.639424527,83.899,13.58847927,41.0,44.08627904,29.5,42.46940075,11.5,4.566180023,0.571,0.022113344,915864.0,943.5524363,0.9,0.943398113,1722.6,295.3016085,0,0,0,0,0,0,0,0,1,industrial_control
53064.0,1140.0,2,11,1.1e-05,0.0,0.0,0,0.0,True,False,False,False,True,False,False,1.0,60.0,1.0,40.0,100.0,2.0,181818.1818,9090909.091,0.5,0.5,0.6,0.4,5.239,5.512887537,2.142,1.587229032,2.528,1.376428712,0.152,0.170105849,89.94,7.740448307,3.904,1.556529473,0.607,1.525333078,3.297,0.642620417,0.399,0.019209373,911747.6,1624.674195,0.9,0.538516481,1541.2,250.7025329,0,0,0,0,0,0,0,0,1,mqtt_iot
57294.0,25.0,2,14,17.09898,32.0,102.0,0,0.0,True,True,True,True,True,False,False,11.0,612.0,7.0,462.0,1208.0,18.0,1.052694371,70.64748891,0.611111111,0.388888889,0.533112583,0.466887417,4.646,5.632326695,2.027,1.05009571,2.46,1.250599856,3.993,7.674761299,86.873,13.03479041,10.9,8.926925563,0.2,0.6,10.7,8.462269199,0.658,0.141407213,907215.6,2548.400251,4.6,8.368990381,1489.1,365.3793782,0,0,0,0,0,0,0,0,1,other_attack
53470.0,1883.0,2,8,6.679517,53.0,3989.0,1,0.0,True,True,True,True,True,False,False,19.0,1049.0,17.0,4881.0,9972.0,36.0,5.389611255,1492.922318,0.527777778,0.472222222,0.110509426,0.889490574,12.438,10.44848774,3.212,1.641047227,3.546,1.338119576,0.2,0.15,80.606,12.13616348,8.9,1.3,0.0,0.0,8.9,1.3,0.594,0.095414884,913533.2,2864.06539,0.2,0.6,1635.5,389.0699809,0,0,0,0,0,0,1,0,1,host_process
35169.0,5683.0,3,0,0.031766,44.0,129.0,1,0.0,False,False,False,True,False,False,False,2.0,100.0,2.0,185.0,458.0,4.0,125.9207958,14417.93112,0.5,0.5,0.31441048,0.68558952,4.531,7.093504705,2.235,1.516372316,2.49,1.436440044,0.432,0.198030301,90.317,9.353676336,18.0,9.674709298,8.7,9.726767192,9.3,1.187434209,1.23,0.064031242,915076.0,1402.084163,0.8,0.4,1668.4,315.6612742,0,0,0,0,0,0,0,0,1,industrial_control
54368.0,25.0,2,14,3.103984,0.0,0.0,1,0.0,True,False,False,False,False,False,False,3.0,180.0,0.0,0.0,180.0,3.0,0.966499827,57.98998964,1.0,0.0,1.0,0.0,4.241,4.935403631,2.154,1.656358657,1.954,0.895245218,0.38,0.260614658,91.274,6.901395801,15.7,11.52432211,5.9,11.76817743,9.8,1.777638883,0.484,0.028,916055.6,2411.187558,0.9,1.135781669,1586.2,349.5676759,0,0,0,0,0,0,0,0,1,other_attack
60399.0,5683.0,3,0,28.629382,1124.0,72.0,1,0.0,False,False,False,True,False,False,False,2.0,1180.0,1.0,100.0,2476.0,3.0,0.104787452,86.48457728,0.666666667,0.333333333,0.930533118,0.069466882,31.243,6.913634428,3.431,2.362407459,11.355,2.138645599,0.101,0.229802089,53.872,11.09555839,3.0,0.0,0.0,0.0,3.0,0.0,2.51,0.02,918442.4,678.9007586,0.0,0.0,13966.7,1687.056848,0,0,0,0,0,0,1,0,1,host_process
58078.0,1236.0,2,11,2.1e-05,0.0,0.0,0,0.0,True,False,False,False,True,False,False,1.0,60.0,1.0,40.0,100.0,2.0,95238.09524,4761904.762,0.5,0.5,0.6,0.4,2.805,2.60209627,1.621,1.172855064,2.198,1.291656301,0.583,0.498558923,92.796,3.978452463,24.6,15.86946754,9.2,9.30376268,15.4,13.13925416,0.548,0.206726873,914420.4,1816.448799,1.099,0.70014927,1307.832,242.3592829,0,0,0,0,0,0,0,0,1,mqtt_iot
64597.0,5683.0,3,0,0.010243,21.0,73.0,1,0.0,False,False,False,True,False,False,False,1.0,49.0,1.0,101.0,244.0,2.0,195.2552963,23821.14615,0.5,0.5,0.286885246,0.713114754,3.299,3.412208815,2.088,1.230364174,1.806,0.683523226,0.305,0.189802529,92.506,4.225021183,19.2,7.652450588,8.1,7.980601481,11.1,4.459820624,0.571,0.127078716,915036.8,1164.399656,0.8,0.748331477,1648.7,237.4784411,0,0,0,0,0,0,0,0,1,industrial_control
34044.0,5683.0,3,0,0.011203,44.0,129.0,1,0.0,False,False,False,True,False,False,False,2.0,100.0,2.0,185.0,458.0,4.0,357.0472195,40881.90663,0.5,0.5,0.31441048,0.68558952,4.371,4.393528081,2.378,1.217282219,2.528,1.16466991,0.2,0.15,90.521,6.234020292,12.8,7.249827584,0.0,0.0,12.8,7.249827584,0.659,0.036455452,919178.4,1183.294655,1.0,0.0,1406.9,187.7527363,0,0,0,0,0,0,0,0,1,industrial_control
50432.0,25.0,2,14,0.677404,568.0,182.0,1,0.0,True,True,True,True,True,False,False,12.0,1200.0,12.0,814.0,2764.0,24.0,35.42937449,4080.282963,0.5,0.5,0.639652677,0.360347323,1.112,0.788147194,1.621,0.910872658,1.896,0.818268904,7.485,14.07983043,87.884,14.08763089,12.7,12.60198397,0.9,1.813835715,11.8,12.9367693,0.649,0.036455452,914415.6,445.5987433,1.5,2.156385865,1263.9,224.3624077,0,0,0,0,0,0,0,0,1,other_attack
54393.0,53.0,3,2,0.000223,156.0,156.0,1,0.0,False,False,False,True,False,False,False,4.0,268.0,4.0,268.0,848.0,8.0,35874.43946,3802690.583,0.5,0.5,0.5,0.5,6.259,6.24906785,2.965,1.742620154,2.915,1.731180233,0.356,0.169776323,87.507,9.200671769,14.191,8.593854141,0.3,0.9,13.891,8.257053288,0.518,0.025612497,918055.6,622.530192,4.0,9.348796714,1697.7,585.1059819,0,0,0,0,0,0,0,0,0,benign
35426.0,80.0,2,4,0.123382,7340.0,492.0,1,0.0,True,True,True,True,True,False,False,10.0,7844.0,5.0,760.0,16436.0,15.0,121.5736493,133212.3,0.666666667,0.333333333,0.923825748,0.076174252,5.428,5.56476199,3.201,4.404128631,3.545,2.068401557,0.175,0.195256242,87.651,10.08217283,14.5,10.36580918,6.0,6.841052551,8.5,9.297849214,1.259,0.057,918388.8,1775.66195,5.0,5.727128425,1443.202,374.6918457,0,0,1,1,1,1,0,1,1,auth_privilege
37604.0,80.0,2,4,0.046516,7340.0,492.0,1,0.0,True,True,True,True,True,False,False,12.0,7924.0,6.0,812.0,16568.0,18.0,386.9636254,356178.5192,0.666666667,0.333333333,0.921294061,0.078705939,6.368,4.849092286,2.681,3.163679661,2.862,0.978997446,7.71,13.00377945,80.38,13.68134277,24.0,17.28583235,10.0,11.92476415,14.0,15.601282,0.917,0.055506756,911722.4,5509.779001,7.6,5.388877434,1634.4,285.4635528,0,0,1,1,1,1,0,1,1,auth_privilege
59658.0,5683.0,3,0,132.084042,2248.0,0.0,1,0.0,False,False,False,True,False,False,False,4.0,2360.0,0.0,0.0,4608.0,4.0,0.030283749,34.88687907,1.0,0.0,1.0,0.0,24.278,1.490508638,1.32,1.74673982,10.245,2.386039606,0.076,0.116120627,64.083,2.314549848,3.1,0.3,0.1,0.3,3.0,0.0,1.866,0.047370877,921823.2,1161.929154,0.0,0.0,15360.2,1481.377049,0,0,0,0,0,0,1,0,1,host_process
47534.0,25.0,2,14,0.574001,568.0,182.0,1,0.0,True,True,True,True,True,False,False,12.0,1200.0,12.0,814.0,2764.0,24.0,41.81177385,4815.322621,0.5,0.5,0.639652677,0.360347323,5.004,5.390072727,1.892,1.306803734,2.555,1.103868199,0.354,0.232903413,90.197,7.381955093,12.49,6.348298985,2.899,6.410445304,9.591,1.204794173,1.11,0.16,913878.8,2371.948768,0.0,0.0,1232.9,200.0732116,0,0,0,0,0,0,0,0,1,other_attack
55422.0,5683.0,3,0,0.029547,44.0,129.0,1,0.0,False,False,False,True,False,False,False,2.0,100.0,2.0,185.0,458.0,4.0,135.3775341,15500.72765,0.5,0.5,0.31441048,0.68558952,6.008,6.732235587,2.124,1.676062051,1.947,1.271047206,1.092,1.368070174,88.827,8.851917363,31.2,21.98544973,19.5,21.55574169,11.7,2.865309756,0.525,0.102591423,916962.8,1812.976382,0.9,0.943398113,1838.886,177.1592192,0,0,0,0,0,0,0,0,1,industrial_control
55430.0,3826.0,2,11,1.1e-05,0.0,0.0,0,0.0,True,False,False,False,True,False,False,1.0,60.0,1.0,40.0,100.0,2.0,181818.1818,9090909.091,0.5,0.5,0.6,0.4,5.239,5.512887537,2.142,1.587229032,2.528,1.376428712,0.152,0.170105849,89.94,7.740448307,3.904,1.556529473,0.607,1.525333078,3.297,0.642620417,0.399,0.019209373,911747.6,1624.674195,0.9,0.538516481,1541.2,250.7025329,0,0,0,0,0,0,0,0,1,mqtt_iot
39152.0,5683.0,3,0,36.053509,1124.0,0.0,1,0.0,False,False,False,True,False,False,False,2.0,1180.0,0.0,0.0,2304.0,2.0,0.055473102,63.90501407,1.0,0.0,1.0,0.0,13.636,7.651210623,2.17,1.250095996,6.337,3.632786947,12.31,13.88077159,65.544,18.14266419,17.9,22.93665189,1.1,2.385372088,16.8,23.12487838,0.418,0.125043992,918107.6,2376.47231,0.0,0.0,10736.6,5161.34448,0,0,0,0,0,0,1,0,1,host_process
47608.0,25.0,2,14,0.561019,568.0,182.0,1,0.0,True,True,True,True,True,False,False,12.0,1200.0,12.0,814.0,2764.0,24.0,42.77929981,4926.749361,0.5,0.5,0.639652677,0.360347323,8.868,9.47577733,2.43,1.086968261,3.009,1.577767093,0.405,0.124599358,85.292,10.85601382,9.8,2.4,0.3,0.640312424,9.5,2.109502311,0.516,0.028,918954.8,1497.985901,1.5,1.857417562,1340.3,268.7404138,0,0,0,0,0,0,0,0,1,other_attack
37347.0,5683.0,3,0,0.012778,21.0,73.0,1,0.0,False,False,False,True,False,False,False,1.0,49.0,1.0,101.0,244.0,2.0,156.5190171,19095.32008,0.5,0.5,0.286885246,0.713114754,5.617,5.12941137,2.659,1.700843614,2.68,1.22671105,0.101,0.123729544,88.943,7.358272963,5.5,5.296225071,0.0,0.0,5.5,5.296225071,0.284,0.012806248,915022.0,1409.963687,0.6,0.489897949,1538.4,379.2253156,0,0,0,0,0,0,0,0,1,industrial_control
53206.0,80.0,2,4,0.000543,0.0,0.0,0,0.0,True,False,False,False,True,False,False,1.0,60.0,1.0,40.0,100.0,2.0,3683.241252,184162.0626,0.5,0.5,0.6,0.4,8.288,7.753941965,2.609,2.306631527,1.936,0.761277873,0.226,0.209007177,86.942,8.303349686,16.0,22.3383079,12.2,22.71035006,3.8,1.661324773,1.433,0.017349352,914778.8,1492.137313,0.3,0.640312424,1430.0,316.5757413,0,0,0,0,0,0,0,0,1,web_access
35148.0,443.0,2,5,0.000597,0.0,0.0,0,0.0,True,False,False,False,True,False,False,1.0,60.0,1.0,40.0,100.0,2.0,3350.083752,167504.1876,0.5,0.5,0.6,0.4,4.123,7.032712208,1.068,0.49428332,1.066,0.527203945,1.163,2.655711016,92.582,6.962798001,9.0,1.732050808,0.0,0.0,9.0,1.732050808,1.276,0.028354894,915599.6,2124.514778,1.5,1.118033989,1004.3,90.963784,0,0,0,0,0,0,0,0,1,web_access
37668.0,5683.0,3,0,0.010127,21.0,73.0,1,0.0,False,False,False,True,False,False,False,1.0,49.0,1.0,101.0,244.0,2.0,197.4918535,24094.00612,0.5,0.5,0.286885246,0.713114754,4.695,4.68195739,1.881,1.395481637,2.469,1.373203918,0.152,0.124161186,90.805,7.079878883,4.0,1.897366596,0.1,0.3,3.9,1.920937271,0.379,0.019209373,915912.8,2502.515726,0.8,0.4,1457.3,232.4801282,0,0,0,0,0,0,0,0,1,industrial_control
60872.0,53.0,3,2,0.002813,156.0,156.0,1,0.0,False,False,False,True,False,False,False,4.0,268.0,4.0,268.0,848.0,8.0,2843.938855,301457.5187,0.5,0.5,0.5,0.5,5.558,6.498644166,2.559,0.901570297,2.996,2.101866789,4.084,8.43855106,84.803,14.31884566,9.1,1.374772708,0.1,0.3,9.0,1.341640786,0.782,0.042848571,913038.4,3943.293324,1.0,0.0,1647.3,283.2359617,0,0,0,0,0,0,0,0,1,dns
49898.0,80.0,2,4,0.118962,7340.0,492.0,1,0.0,True,True,True,True,True,False,False,11.0,7884.0,6.0,812.0,16528.0,17.0,142.9027757,138935.1221,0.647058824,0.352941176,0.921103582,0.078896418,3.919,1.789572295,0.78,0.39484174,3.668,1.022201546,0.175,0.160078106,91.456,2.119609398,3.8,2.4,0.3,0.9,3.5,1.5,0.538,0.031240999,915400.4,4947.64605,9.9,3.3,1131.256,135.5267864,0,0,1,1,1,1,0,1,1,auth_privilege
45734.0,53.0,3,2,0.000318,41.0,41.0,1,0.0,False,False,False,True,False,False,False,1.0,69.0,1.0,69.0,220.0,2.0,6289.308176,691823.8994,0.5,0.5,0.5,0.5,4.541,3.498380911,1.137,0.32059476,1.994,0.866570251,2.46,3.99734662,89.868,4.927120457,30.2,19.64077392,16.3,20.24376447,13.9,10.33876201,0.242,0.014,917650.4,1655.817574,1.0,0.632455532,1447.7,94.49026405,0,0,0,0,0,0,0,0,1,dns
